Location,lat,lon,CowTagID,Season,Parameters,Maximum,Minimum,Range,MeanSeasonal,MeanAll,CVSeasonal,CVAll
Varari,-17.540245,-149.899765,V9,Dry,pH,8.069159867538033,8.034552341814091,0.03460752572394199,8.047942879348163,8.011414621767011,0.001852399490849337,0.006474612797771212
Varari,-17.540245,-149.899765,V9,Dry,Phosphate_umolL,0.24,0.22,0.01999999999999999,0.225,0.18561393775,0.04444444444444442,0.23296695712362184
Varari,-17.540245,-149.899765,V9,Dry,Silicate_umolL,2.37,0.97,1.4000000000000001,1.36,1.28478809875,0.4964551386872236,0.3684334237590348
Varari,-17.540245,-149.899765,V9,Dry,NN_umolL,0.66,0.49,0.17000000000000004,0.5575,0.37027853325,0.13048222925438088,0.5662017953290038
Varari,-17.540245,-149.899765,V9,Dry,Ammonia_umolL,0.45,0.18,0.27,0.3,0.25253482925,0.4242640687119286,0.40611514536937887
Varari,-17.540245,-149.899765,V9,Dry,M_C,2.160899504,1.271206005,0.889693499,1.7364897096666667,1.7364897096666667,0.256985620568281,0.256985620568281
Varari,-17.540245,-149.899765,V9,Dry,HIX,1.0095658,0.580085007,0.4294807930000001,0.851485206,0.851485206,0.2772832668795726,0.2772832668795726
Varari,-17.540245,-149.899765,V9,Dry,VisibleHumidic_Like,0.01062399,0.009094345,0.0015296449999999996,0.009998786666666667,0.009998786666666667,0.08022407120137766,0.08022407120137766
Varari,-17.540245,-149.899765,V9,Dry,Tryptophan_Like,0.075029142,0.017050919,0.057978222999999995,0.04701113366666666,0.04701113366666666,0.6176806334658312,0.6176806334658312
Varari,-17.540245,-149.899765,V9,Dry,Tyrosine_Like,0.205488379,0.021583978,0.183904401,0.11052591866666667,0.11052591866666667,0.8332878324992486,0.8332878324992486
Varari,-17.540245,-149.899765,V9,Wet,Salinity,36.61,36.52,0.0899999999999963,36.572500000000005,36.49875,0.0011246120882496085,0.0024039033729225455
Varari,-17.540245,-149.899765,V9,Wet,Temperature,29.45,28.86,0.5899999999999999,29.0825,28.3875,0.009124975163562674,0.029952967557598277
Varari,-17.540245,-149.899765,V9,Wet,TA,2354.123837,2330.358812,23.76502500000015,2340.76039825,2344.941331125,0.004807208273751528,0.007336041585446449
Varari,-17.540245,-149.899765,V9,Wet,pH,8.035633837371513,7.93202266004098,0.10361117733053327,7.97488636418586,8.011414621767011,0.006266675873087434,0.006474612797771212
Varari,-17.540245,-149.899765,V9,Wet,Phosphate_umolL,0.158827302,0.131586553,0.02724074900000001,0.1462278755,0.18561393775,0.07685964186525705,0.23296695712362184
Varari,-17.540245,-149.899765,V9,Wet,Silicate_umolL,1.543652563,1.031073338,0.5125792250000001,1.2095761975,1.28478809875,0.18829850455037506,0.3684334237590348
Varari,-17.540245,-149.899765,V9,Wet,NN_umolL,0.244549007,0.105927381,0.138621626,0.1830570665,0.37027853325,0.33658265919770036,0.5662017953290038
Varari,-17.540245,-149.899765,V9,Wet,Ammonia_umolL,0.264385345,0.163515675,0.10086967,0.2050696585,0.25253482925,0.2356156651004597,0.40611514536937887
Varari,-17.54030501,-149.899788,V10,Dry,Salinity,36.46,36.28,0.17999999999999972,36.3575,36.47375,0.002087153487420246,0.0036956665442888195
Varari,-17.54030501,-149.899788,V10,Dry,Temperature,28.21,26.94,1.2699999999999996,27.490000000000002,28.28,0.020138025316955716,0.03343568097370413
Varari,-17.54030501,-149.899788,V10,Dry,TA,2363.270608,2303.174091,60.09651699999995,2332.94604,2337.85259625,0.011315326798321753,0.008280107468313003
Varari,-17.54030501,-149.899788,V10,Dry,pH,8.073040793958357,8.037549314461437,0.035491479496920775,8.049871328783968,8.016148270132655,0.0019712671978323404,0.006097695916536607
Varari,-17.54030501,-149.899788,V10,Dry,Phosphate_umolL,0.22,0.21,0.010000000000000009,0.215,0.179442168,0.02685350089254076,0.21548778445121605
Varari,-17.54030501,-149.899788,V10,Dry,Silicate_umolL,3.66,0.88,2.7800000000000002,1.7775,1.426567079125,0.7252566934967588,0.6496029063481276
Varari,-17.54030501,-149.899788,V10,Dry,NN_umolL,0.65,0.45,0.2,0.545,0.33607662712499997,0.19215019048813464,0.7018473979403728
Varari,-17.54030501,-149.899788,V10,Dry,Ammonia_umolL,0.43,0.26,0.16999999999999998,0.3125,0.27625400375,0.2578268152591322,0.31569026731211497
Varari,-17.54030501,-149.899788,V10,Dry,M_C,2.490372694,1.346338697,1.144033997,1.66466911975,1.66466911975,0.33119771948777355,0.33119771948777355
Varari,-17.54030501,-149.899788,V10,Dry,HIX,1.639078577,0.811943713,0.827134864,1.07200384425,1.07200384425,0.35693392176334665,0.35693392176334665
Varari,-17.54030501,-149.899788,V10,Dry,VisibleHumidic_Like,0.009871913,0.006634432,0.0032374809999999995,0.0084835205,0.0084835205,0.17194889005128836,0.17194889005128836
Varari,-17.54030501,-149.899788,V10,Dry,Tryptophan_Like,0.062482747,0.016456198,0.046026549,0.028285104749999998,0.028285104749999998,0.8061008777601281,0.8061008777601281
Varari,-17.54030501,-149.899788,V10,Dry,Tyrosine_Like,0.172610166,0.024559381,0.14805078500000002,0.0654356175,0.0654356175,1.0953514841549192,1.0953514841549192
Varari,-17.54030501,-149.899788,V10,Wet,Salinity,36.61,36.56,0.04999999999999716,36.59,36.47375,6.694424003233335e-4,0.0036956665442888195
Varari,-17.54030501,-149.899788,V10,Wet,Temperature,29.51,28.71,0.8000000000000007,29.07,28.28,0.01168915944260949,0.03343568097370413
Varari,-17.54030501,-149.899788,V10,Wet,TA,2355.541037,2329.516085,26.024951999999757,2342.7591525,2337.85259625,0.004543272013292672,0.008280107468313003
Varari,-17.54030501,-149.899788,V10,Wet,pH,8.041790621002262,7.941249572922881,0.10054104807938113,7.982425211481341,8.016148270132655,0.005995534300766949,0.006097695916536607
Varari,-17.54030501,-149.899788,V10,Wet,Phosphate_umolL,0.15502195,0.132885942,0.022136007999999985,0.143884336,0.179442168,0.06362281848786917,0.21548778445121605
Varari,-17.54030501,-149.899788,V10,Wet,Silicate_umolL,1.241850345,0.987118198,0.254732147,1.07563415825,1.426567079125,0.10806143190727223,0.6496029063481276
Varari,-17.54030501,-149.899788,V10,Wet,NN_umolL,0.185062483,0.073660449,0.111402034,0.12715325425000001,0.33607662712499997,0.38968896828445554,0.7018473979403728
Varari,-17.54030501,-149.899788,V10,Wet,Ammonia_umolL,0.334172034,0.129792442,0.204379592,0.2400080075,0.27625400375,0.3668340374683701,0.31569026731211497
Varari,-17.54019303,-149.900068,V11,Dry,Salinity,36.53,36.12,0.4100000000000037,36.3825,36.4625,0.0049544272598986945,0.0045153916979286945
Varari,-17.54019303,-149.900068,V11,Dry,Temperature,28.25,26.97,1.2800000000000011,27.535,28.175,0.020312876604673433,0.028841073537802395
Varari,-17.54019303,-149.900068,V11,Dry,TA,2369.654389,2308.380986,61.27340299999969,2346.7587842499997,2345.8864265,0.011541472955769528,0.011078583395450486
Varari,-17.54019303,-149.900068,V11,Dry,pH,8.05364284248099,8.030577582844687,0.02306525963630257,8.044181471827944,8.012728608989669,0.001365403469803171,0.00577520583667884
Varari,-17.54019303,-149.900068,V11,Dry,Phosphate_umolL,0.23,0.2,0.03,0.2125,0.183813182875,0.05921438772761373,0.1847532932518152
Varari,-17.54019303,-149.900068,V11,Dry,Silicate_umolL,7.61,0.66,6.95,2.6100000000000003,2.08591149725,1.2795214053663049,1.135166728607527
Varari,-17.54019303,-149.900068,V11,Dry,NN_umolL,1.11,0.34,0.77,0.615,0.463686328,0.5513290215863885,0.6546927223241247
Varari,-17.54019303,-149.900068,V11,Dry,Ammonia_umolL,1.02,0.36,0.66,0.5475,0.372399456875,0.5770793526202586,0.765037912894969
Varari,-17.54019303,-149.900068,V11,Dry,M_C,1.813311761,1.249524726,0.563787035,1.50974502675,1.50974502675,0.15842377833571802,0.15842377833571802
Varari,-17.54019303,-149.900068,V11,Dry,HIX,1.179346188,0.614996815,0.564349373,0.86188977575,0.86188977575,0.27289691646577935,0.27289691646577935
Varari,-17.54019303,-149.900068,V11,Dry,VisibleHumidic_Like,0.01230631,0.007472554,0.004833756000000001,0.0098890015,0.0098890015,0.2395882826723657,0.2395882826723657
Varari,-17.54019303,-149.900068,V11,Dry,Tryptophan_Like,0.075195109,0.017209305,0.057985803999999995,0.041408501,0.041408501,0.6545968412318555,0.6545968412318555
Varari,-17.54019303,-149.900068,V11,Dry,Tyrosine_Like,0.203995812,0.023632386,0.180363426,0.08547400425,0.08547400425,0.9929372781131399,0.9929372781131399
Varari,-17.54019303,-149.900068,V11,Wet,Salinity,36.63,36.37,0.2600000000000051,36.542500000000004,36.4625,0.0032020632265569184,0.0045153916979286945
Varari,-17.54019303,-149.900068,V11,Wet,Temperature,29.3,28.45,0.8500000000000014,28.814999999999998,28.175,0.012780992901723813,0.028841073537802395
Varari,-17.54019303,-149.900068,V11,Wet,TA,2385.505837,2316.6125,68.89333699999997,2345.01406875,2345.8864265,0.012362114774365506,0.011078583395450486
Varari,-17.54019303,-149.900068,V11,Wet,pH,8.042885776740297,7.941591869193428,0.10129390754686884,7.981275746151393,8.012728608989669,0.00592711477201897,0.00577520583667884
Varari,-17.54019303,-149.900068,V11,Wet,Phosphate_umolL,0.173538235,0.130612012,0.04292622300000001,0.15512636575,0.183813182875,0.1185467775445808,0.1847532932518152
Varari,-17.54019303,-149.900068,V11,Wet,Silicate_umolL,3.202180346,0.977081198,2.225099148,1.5618229945,2.08591149725,0.7006176301404184,1.135166728607527
Varari,-17.54019303,-149.900068,V11,Wet,NN_umolL,0.540719787,0.122511503,0.418208284,0.31237265599999997,0.463686328,0.6322755272779434,0.6546927223241247
Varari,-17.54019303,-149.900068,V11,Wet,Ammonia_umolL,0.294148198,0.092888905,0.20125929300000003,0.19729891375,0.372399456875,0.4478083834642356,0.765037912894969
Varari,-17.54030996,-149.900112,V12,Dry,Salinity,36.44,36.28,0.1599999999999966,36.345,36.46125,0.0021722784944883454,0.0038240938710524318
Varari,-17.54030996,-149.900112,V12,Dry,Temperature,28.35,27.02,1.3300000000000018,27.6075,28.23625,0.020967890162534798,0.0287173914668169
Varari,-17.54030996,-149.900112,V12,Dry,TA,2364.360097,2343.323603,21.036494000000403,2353.67264725,2345.187674125,0.004192495541607882,0.00637254810881884
Varari,-17.54030996,-149.900112,V12,Dry,pH,8.058605818414089,8.023392074413712,0.03521374400037658,8.041797407996924,8.014308401616498,0.00194971367476079,0.0054638675580857355
Varari,-17.54030996,-149.900112,V12,Dry,Phosphate_umolL,0.24,0.19,0.04999999999999999,0.22,0.182928310875,0.09819304088496757,0.23504517731854066
Varari,-17.54030996,-149.900112,V12,Dry,Silicate_umolL,4.18,0.85,3.3299999999999996,1.88,1.421705055375,0.8367479461558939,0.8029378171511935
Varari,-17.54030996,-149.900112,V12,Dry,NN_umolL,0.75,0.44,0.31,0.5675,0.364789527,0.23701368513785817,0.6521288776576174
Varari,-17.54030996,-149.900112,V12,Dry,Ammonia_umolL,0.76,0.26,0.5,0.4475,0.321454366125,0.534875479193485,0.6505586739886314
Varari,-17.54030996,-149.900112,V12,Dry,M_C,1.856272241,1.220547419,0.635724822,1.4768104527500001,1.4768104527500001,0.197790125321537,0.197790125321537
Varari,-17.54030996,-149.900112,V12,Dry,HIX,1.227312444,0.57176654,0.655545904,0.9651273412500001,0.9651273412500001,0.28870022319373423,0.28870022319373423
Varari,-17.54030996,-149.900112,V12,Dry,VisibleHumidic_Like,0.011221175,0.00602403,0.005197145,0.008941949250000001,0.008941949250000001,0.26281331012913434,0.26281331012913434
Varari,-17.54030996,-149.900112,V12,Dry,Tryptophan_Like,0.0768341,0.01533125,0.061502850000000005,0.036739406749999995,0.036739406749999995,0.7813442232806364,0.7813442232806364
Varari,-17.54030996,-149.900112,V12,Dry,Tyrosine_Like,0.207021455,0.018109768,0.188911687,0.08019437274999999,0.08019437274999999,1.1099019649354616,1.1099019649354616
Varari,-17.54030996,-149.900112,V12,Wet,Salinity,36.63,36.5,0.13000000000000256,36.5775,36.46125,0.0015201355403014212,0.0038240938710524318
Varari,-17.54030996,-149.900112,V12,Wet,Temperature,29.38,28.48,0.8999999999999986,28.865,28.23625,0.013187504805594498,0.0287173914668169
Varari,-17.54030996,-149.900112,V12,Wet,TA,2356.102916,2319.751901,36.351014999999734,2336.702701,2345.187674125,0.006515383239228372,0.00637254810881884
Varari,-17.54030996,-149.900112,V12,Wet,pH,8.04805275096319,7.94470926351412,0.10334348744907018,7.986819395236072,8.014308401616498,0.005890346177086344,0.0054638675580857355
Varari,-17.54030996,-149.900112,V12,Wet,Phosphate_umolL,0.163143128,0.131215299,0.03192782899999999,0.14585662175,0.182928310875,0.09252381843620781,0.23504517731854066
Varari,-17.54030996,-149.900112,V12,Wet,Silicate_umolL,1.077105098,0.909244919,0.16786017900000005,0.96341011075,1.421705055375,0.07980300662149031,0.8029378171511935
Varari,-17.54030996,-149.900112,V12,Wet,NN_umolL,0.25716736,0.111785903,0.145381457,0.162079054,0.364789527,0.4082288840290883,0.6521288776576174
Varari,-17.54030996,-149.900112,V12,Wet,Ammonia_umolL,0.236962716,0.125171999,0.11179071699999998,0.19540873225,0.321454366125,0.24996545154671165,0.6505586739886314
Varari,-17.540749,-149.899133,V13,Dry,Salinity,36.57,36.43,0.14000000000000057,36.50666666666667,36.52142857142857,0.0019433707682425978,0.002341737460918553
Varari,-17.540749,-149.899133,V13,Dry,Temperature,28.36,27.22,1.1400000000000006,27.746666666666666,28.448571428571427,0.020720337013311288,0.027617284587481482
Varari,-17.540749,-149.899133,V13,Dry,TA,2368.647558,2332.892346,35.75521200000003,2351.5679646666667,2341.928935,0.007625107444804947,0.00701375104627437
Varari,-17.540749,-149.899133,V13,Dry,pH,8.070331980923482,8.024186752224807,0.04614522869867521,8.050432739748898,8.00720227774287,0.0029462108097903054,0.006876721981694978
Varari,-17.540749,-149.899133,V13,Dry,Phosphate_umolL,0.24,0.21,0.03,0.22333333333333333,0.18211051185714286,0.06839665216351999,0.22289179342307863
Varari,-17.540749,-149.899133,V13,Dry,Silicate_umolL,1.89,1.07,0.8199999999999998,1.53,1.3974812328571429,0.2738866253563001,0.20200054786420923
Varari,-17.540749,-149.899133,V13,Dry,NN_umolL,0.59,0.53,0.05999999999999994,0.5566666666666666,0.37558403328571427,0.05488114604737527,0.4890344031991673
Varari,-17.540749,-149.899133,V13,Dry,Ammonia_umolL,0.49,0.35,0.14,0.4066666666666667,0.5122123945714285,0.18125692120898346,1.0370209419971919
Varari,-17.540749,-149.899133,V13,Dry,M_C,2.000585438,1.145337574,0.8552478639999999,1.7101588203333333,1.7101588203333333,0.28606420597441634,0.28606420597441634
Varari,-17.540749,-149.899133,V13,Dry,HIX,1.61107823,0.600674017,1.010404213,1.12122287,1.12122287,0.4512045990399661,0.4512045990399661
Varari,-17.540749,-149.899133,V13,Dry,VisibleHumidic_Like,0.011186499,0.008648431,0.002538068000000001,0.010226806333333333,0.010226806333333333,0.13469564272952847,0.13469564272952847
Varari,-17.540749,-149.899133,V13,Dry,Tryptophan_Like,0.069755626,0.015352756,0.05440287,0.04148306166666667,0.04148306166666667,0.6572472805972726,0.6572472805972726
Varari,-17.540749,-149.899133,V13,Dry,Tyrosine_Like,0.196349479,0.019141076,0.177208403,0.09050378199999999,0.09050378199999999,1.0331214798405859,1.0331214798405859
Varari,-17.540749,-149.899133,V13,Wet,Salinity,36.6,36.38,0.21999999999999886,36.5325,36.52142857142857,0.0028567206741856614,0.002341737460918553
Varari,-17.540749,-149.899133,V13,Wet,Temperature,29.43,28.56,0.870000000000001,28.975,28.448571428571427,0.01345692909566586,0.027617284587481482
Varari,-17.540749,-149.899133,V13,Wet,TA,2350.382849,2320.632545,29.750304000000142,2334.6996627500002,2341.928935,0.005462850034908242,0.00701375104627437
Varari,-17.540749,-149.899133,V13,Wet,pH,8.034910979849021,7.932415829182265,0.10249515066675663,7.974779431238349,8.00720227774287,0.00616655591222137,0.006876721981694978
Varari,-17.540749,-149.899133,V13,Wet,Phosphate_umolL,0.164488923,0.134742211,0.02974671200000001,0.15119339575000001,0.18211051185714286,0.08518553415083574,0.22289179342307863
Varari,-17.540749,-149.899133,V13,Wet,Silicate_umolL,1.410056627,1.170206929,0.239849698,1.2980921575,1.3974812328571429,0.08289427928213756,0.20200054786420923
Varari,-17.540749,-149.899133,V13,Wet,NN_umolL,0.34603662,0.125666091,0.220370529,0.23977205825,0.37558403328571427,0.4057655749085169,0.4890344031991673
Varari,-17.540749,-149.899133,V13,Wet,Ammonia_umolL,1.689881996,0.132612713,1.5572692830000001,0.5913716904999999,0.5122123945714285,1.2439674093837934,1.0370209419971919
Varari,-17.54039696,-149.899396,V14,Dry,Salinity,36.38,36.28,0.10000000000000142,36.325,36.41875,0.0013202564413799937,0.002980711994799946
Varari,-17.54039696,-149.899396,V14,Dry,Temperature,28.32,26.97,1.3500000000000014,27.495,28.205,0.02276459963500793,0.032040093768289465
Varari,-17.54039696,-149.899396,V14,Dry,TA,2382.973932,2307.005078,75.96885399999974,2335.3393265,2334.58966325,0.014489816638493155,0.01034605464414314
Varari,-17.54039696,-149.899396,V14,Dry,pH,8.093790972368412,8.023751142472964,0.07003982989544788,8.049394265462329,8.010612365718512,0.00392084363530288,0.0071533031183807095
Varari,-17.54039696,-149.899396,V14,Dry,Phosphate_umolL,0.23,0.22,0.010000000000000009,0.2225,0.18791985325,0.02247191011235957,0.19971220710118096
Varari,-17.54039696,-149.899396,V14,Dry,Silicate_umolL,3.66,1.45,2.21,2.6275,2.76752988775,0.36351650079991094,0.27355773159528496
Varari,-17.54039696,-149.899396,V14,Dry,NN_umolL,0.6,0.44,0.15999999999999998,0.495,0.349528805875,0.14427128138470402,0.4741134690173917
Varari,-17.54039696,-149.899396,V14,Dry,Ammonia_umolL,0.69,0.32,0.36999999999999994,0.45,0.346129111625,0.3775598499962861,0.45580095363679796
Varari,-17.54039696,-149.899396,V14,Dry,M_C,2.630905795,1.247032385,1.3838734099999999,1.74481855625,1.74481855625,0.37259548657242675,0.37259548657242675
Varari,-17.54039696,-149.899396,V14,Dry,HIX,2.207360452,0.634885885,1.572474567,1.34631615425,1.34631615425,0.4843101167466968,0.4843101167466968
Varari,-17.54039696,-149.899396,V14,Dry,VisibleHumidic_Like,0.013235275,0.008579481,0.0046557939999999996,0.01120986825,0.01120986825,0.20728074569164695,0.20728074569164695
Varari,-17.54039696,-149.899396,V14,Dry,Tryptophan_Like,0.080197719,0.017483767,0.062713952,0.0383983465,0.0383983465,0.7617362842022594,0.7617362842022594
Varari,-17.54039696,-149.899396,V14,Dry,Tyrosine_Like,0.218383297,0.020414453,0.197968844,0.08002616725,0.08002616725,1.1748921383167992,1.1748921383167992
Varari,-17.54039696,-149.899396,V14,Wet,Salinity,36.57,36.47,0.10000000000000142,36.5125,36.41875,0.0011484419149067023,0.002980711994799946
Varari,-17.54039696,-149.899396,V14,Wet,Temperature,29.4,28.53,0.8699999999999974,28.915,28.205,0.014238415251764718,0.032040093768289465
Varari,-17.54039696,-149.899396,V14,Wet,TA,2354.98,2322.19,32.789999999999964,2333.84,2334.58966325,0.006278748078681895,0.01034605464414314
Varari,-17.54039696,-149.899396,V14,Wet,pH,8.015504621165217,7.915014660600744,0.1004899605644729,7.971830465974693,8.010612365718512,0.006463368975985726,0.0071533031183807095
Varari,-17.54039696,-149.899396,V14,Wet,Phosphate_umolL,0.163235941,0.143002608,0.020233332999999992,0.1533397065,0.18791985325,0.055611899553772694,0.19971220710118096
Varari,-17.54039696,-149.899396,V14,Wet,Silicate_umolL,3.467295597,2.041695443,1.425600154,2.9075597755,2.76752988775,0.20999896279266653,0.27355773159528496
Varari,-17.54039696,-149.899396,V14,Wet,NN_umolL,0.279610003,0.174607276,0.10500272699999999,0.20405761175,0.349528805875,0.24727820592088381,0.4741134690173917
Varari,-17.54039696,-149.899396,V14,Wet,Ammonia_umolL,0.272426115,0.223881462,0.04854465300000002,0.24225822325000002,0.346129111625,0.08650194643266797,0.45580095363679796
Varari,-17.54014299,-149.900183,V15,Dry,Salinity,36.45,36.15,0.30000000000000426,36.3675,36.4475,0.003993392537686044,0.003934495654358044
Varari,-17.54014299,-149.900183,V15,Dry,Temperature,28.17,26.87,1.3000000000000007,27.435000000000002,28.1675,0.020929290643274073,0.03209495366747468
Varari,-17.54014299,-149.900183,V15,Dry,TA,2376.479103,2313.6248650000002,62.854237999999896,2336.4903915,2336.0471595,0.012576023694090126,0.00897120917470415
Varari,-17.54014299,-149.900183,V15,Dry,pH,8.062723405526853,7.982300802952059,0.08042260257479406,8.033880475252708,8.005115420302205,0.004698611190238851,0.006266493304307698
Varari,-17.54014299,-149.900183,V15,Dry,Phosphate_umolL,0.28,0.18,0.10000000000000003,0.225,0.1936423015,0.1832491389163405,0.22708173776928164
Varari,-17.54014299,-149.900183,V15,Dry,Silicate_umolL,7.61,0.65,6.96,2.665,2.3093493188750003,1.2408580688286555,1.0434600443036919
Varari,-17.54014299,-149.900183,V15,Dry,NN_umolL,1.08,0.39,0.6900000000000001,0.6000000000000001,0.45163470787500004,0.5438205041562342,0.631806848861017
Varari,-17.54014299,-149.900183,V15,Dry,Ammonia_umolL,0.47,0.26,0.20999999999999996,0.3675,0.442277282875,0.24274691503079607,0.9493255519346154
Varari,-17.54014299,-149.900183,V15,Dry,M_C,2.079560419,1.197810136,0.8817502829999999,1.653360789,1.653360789,0.296937485819563,0.296937485819563
Varari,-17.54014299,-149.900183,V15,Dry,HIX,1.544297526,0.605945325,0.938352201,1.08048387675,1.08048387675,0.3680437023113069,0.3680437023113069
Varari,-17.54014299,-149.900183,V15,Dry,VisibleHumidic_Like,0.010396624,0.007847656,0.0025489680000000004,0.008967568,0.008967568,0.12291490272399781,0.12291490272399781
Varari,-17.54014299,-149.900183,V15,Dry,Tryptophan_Like,0.068866392,0.016015341,0.052851050999999996,0.03359782175,0.03359782175,0.7297857540188787,0.7297857540188787
Varari,-17.54014299,-149.900183,V15,Dry,Tyrosine_Like,0.202194234,0.015976805,0.186217429,0.0711601435,0.0711601435,1.2470858624378485,1.2470858624378485
Varari,-17.54014299,-149.900183,V15,Wet,Salinity,36.59,36.38,0.21000000000000085,36.5275,36.4475,0.0027136031211551417,0.003934495654358044
Varari,-17.54014299,-149.900183,V15,Wet,Temperature,29.4,28.51,0.889999999999997,28.9,28.1675,0.01324254801179489,0.03209495366747468
Varari,-17.54014299,-149.900183,V15,Wet,TA,2352.742306,2325.725545,27.016761000000315,2335.6039275,2336.0471595,0.005430609251748703,0.00897120917470415
Varari,-17.54014299,-149.900183,V15,Wet,pH,8.036101701175365,7.937086860496725,0.09901484067863997,7.976350365351702,8.005115420302205,0.005933978340637073,0.006266493304307698
Varari,-17.54014299,-149.900183,V15,Wet,Phosphate_umolL,0.179246262,0.148246568,0.030999693999999994,0.162284603,0.1936423015,0.08484084789211134,0.22708173776928164
Varari,-17.54014299,-149.900183,V15,Wet,Silicate_umolL,4.175077174,0.984003267,3.1910739070000003,1.95369863775,2.3093493188750003,0.772234149528157,1.0434600443036919
Varari,-17.54014299,-149.900183,V15,Wet,NN_umolL,0.529273138,0.1682981,0.36097503799999997,0.30326941575,0.45163470787500004,0.51947681174026,0.631806848861017
Varari,-17.54014299,-149.900183,V15,Wet,Ammonia_umolL,1.451119107,0.180377291,1.2707418160000001,0.51705456575,0.442277282875,1.2054253008992388,0.9493255519346154
Varari,-17.54029797,-149.900492,V16,Dry,Salinity,36.59,36.4,0.19000000000000483,36.4775,36.5375,0.0022977252572463345,0.0024071956066614615
Varari,-17.54029797,-149.900492,V16,Dry,Temperature,28.16,26.91,1.25,27.48,28.17375,0.019773815708611864,0.03026905119908672
Varari,-17.54029797,-149.900492,V16,Dry,TA,2363.988112,2321.911981,42.076130999999805,2347.2227414999998,2343.26512575,0.008558439357541055,0.006458964790105269
Varari,-17.54029797,-149.900492,V16,Dry,pH,8.088842451372694,8.032938945702384,0.05590350567030988,8.055117402988603,8.024863207962717,0.0029585377128844145,0.005753060472779244
Varari,-17.54029797,-149.900492,V16,Dry,Phosphate_umolL,0.21,0.19,0.01999999999999999,0.205,0.17683791525,0.04878048780487804,0.18359465055210797
Varari,-17.54029797,-149.900492,V16,Dry,Silicate_umolL,1.37,0.66,0.7100000000000001,1.07,1.07013477725,0.2932654089909609,0.26013360762522614
Varari,-17.54029797,-149.900492,V16,Dry,NN_umolL,0.47,0.32,0.14999999999999997,0.3875,0.256706975875,0.20360946887818707,0.5851677037341866
Varari,-17.54029797,-149.900492,V16,Dry,Ammonia_umolL,0.86,0.3,0.56,0.4575,0.36665822,0.5893200469947726,0.5724499627181385
Varari,-17.54029797,-149.900492,V16,Dry,M_C,2.771005698,1.323041074,1.4479646240000001,1.85502303125,1.85502303125,0.35331964724095083,0.35331964724095083
Varari,-17.54029797,-149.900492,V16,Dry,HIX,1.724238393,0.808535059,0.915703334,1.046128729,1.046128729,0.4323518670957322,0.4323518670957322
Varari,-17.54029797,-149.900492,V16,Dry,VisibleHumidic_Like,0.012570984,0.0057681,0.006802884,0.009006388,0.009006388,0.3618538596539712,0.3618538596539712
Varari,-17.54029797,-149.900492,V16,Dry,Tryptophan_Like,0.073149533,0.01450784,0.058641693,0.03722103075,0.03722103075,0.74774705555814,0.74774705555814
Varari,-17.54029797,-149.900492,V16,Dry,Tyrosine_Like,0.202283118,0.018363288,0.18391983,0.07673310575,0.07673310575,1.129940798947439,1.129940798947439
Varari,-17.54029797,-149.900492,V16,Wet,Salinity,36.64,36.55,0.09000000000000341,36.5975,36.5375,0.0010314686024005702,0.0024071956066614615
Varari,-17.54029797,-149.900492,V16,Wet,Temperature,29.36,28.58,0.7800000000000011,28.8675,28.17375,0.011910924913452301,0.03026905119908672
Varari,-17.54029797,-149.900492,V16,Wet,TA,2350.500981,2329.885978,20.615003000000343,2339.30751,2343.26512575,0.0040368765585537,0.006458964790105269
Varari,-17.54029797,-149.900492,V16,Wet,pH,8.052399017576992,7.951601105913203,0.10079791166378893,7.994609012936833,8.024863207962717,0.005544187957237637,0.005753060472779244
Varari,-17.54029797,-149.900492,V16,Wet,Phosphate_umolL,0.164999397,0.127456354,0.037543043,0.1486758305,0.17683791525,0.10518529297458322,0.18359465055210797
Varari,-17.54029797,-149.900492,V16,Wet,Silicate_umolL,1.469932526,0.828602813,0.641329713,1.0702695545,1.07013477725,0.2681313015180378,0.26013360762522614
Varari,-17.54029797,-149.900492,V16,Wet,NN_umolL,0.156671188,0.087811031,0.06886015699999999,0.12591395175,0.256706975875,0.22583282647937147,0.5851677037341866
Varari,-17.54029797,-149.900492,V16,Wet,Ammonia_umolL,0.387457142,0.178217084,0.20924005799999998,0.27581644,0.36665822,0.3262642999026293,0.5724499627181385
Varari,-17.54031901,-149.899572,V17,Dry,Salinity,37.05,36.02,1.029999999999994,36.4525,36.48428571428571,0.01199832735792775,0.00859622188613817
Varari,-17.54031901,-149.899572,V17,Dry,Temperature,28.31,26.98,1.3299999999999983,27.4875,28.094285714285714,0.022430916315189706,0.032231375739607736
Varari,-17.54031901,-149.899572,V17,Dry,TA,2361.397676,2314.889032,46.508644000000004,2345.49095175,2341.1691152857143,0.008930293778926308,0.007536870534676342
Varari,-17.54031901,-149.899572,V17,Dry,pH,8.075424710541673,8.01670253451603,0.058722176025643336,8.043400972046769,8.017823602358296,0.003004972943000613,0.005963768542851939
Varari,-17.54031901,-149.899572,V17,Dry,Phosphate_umolL,0.29,0.21,0.07999999999999999,0.23249999999999998,0.19621901842857142,0.16611656238360525,0.2699238835116963
Varari,-17.54031901,-149.899572,V17,Dry,Silicate_umolL,7.39,1.25,6.14,3.3499999999999996,3.026725021,0.8232566676337615,0.6583099553959297
