Placement_Code,X,Vial_No_Only,T0_dry_weight.g,T1_dry_weight.g,Change,Change_Over_Area,Percent_Change,Species,Cage_Uncaged,Pin_Number,Genotype,CowTagID,Parameters,Maximum,Minimum,Range,MeanSeasonal,CVSeasonal,lat,lon
PAC V11 B,30,41,22.1764757088553,23.6525566000455,1.47608089119017,0.0303145245273405,0.066560661421993,PAC,B,11,PA18,V11,TA,2385.505837,2316.6125,68.89333699999997,2345.01406875,0.012362114774365506,-17.54019303,-149.900068
PAC V11 B,30,41,22.1764757088553,23.6525566000455,1.47608089119017,0.0303145245273405,0.066560661421993,PAC,B,11,PA18,V11,NN_umolL,0.540719787,0.122511503,0.418208284,0.312372656,0.6322755272779434,-17.54019303,-149.900068
PAC V11 B,30,41,22.1764757088553,23.6525566000455,1.47608089119017,0.0303145245273405,0.066560661421993,PAC,B,11,PA18,V11,Silicate_umolL,3.202180346,0.977081198,2.225099148,1.5618229945,0.7006176301404184,-17.54019303,-149.900068
PAC V11 B,30,41,22.1764757088553,23.6525566000455,1.47608089119017,0.0303145245273405,0.066560661421993,PAC,B,11,PA18,V11,Ammonia_umolL,0.294148198,0.092888905,0.20125929300000003,0.19729891375,0.4478083834642356,-17.54019303,-149.900068
PAC V11 B,30,41,22.1764757088553,23.6525566000455,1.47608089119017,0.0303145245273405,0.066560661421993,PAC,B,11,PA18,V11,Phosphate_umolL,0.173538235,0.130612012,0.04292622300000001,0.15512636575,0.1185467775445808,-17.54019303,-149.900068
PAC V11 C,31,42,22.7621642843983,26.0828902116331,3.32072592723486,0.0470520662851965,0.145887969427888,PAC,A,11,PA18,V11,Salinity,36.63,36.37,0.2600000000000051,36.5425,0.0032020632265569184,-17.54019303,-149.900068
PAC V11 C,31,42,22.7621642843983,26.0828902116331,3.32072592723486,0.0470520662851965,0.145887969427888,PAC,A,11,PA18,V11,pH,8.042885776740297,7.941591869193428,0.10129390754686884,7.981275746151393,0.00592711477201897,-17.54019303,-149.900068
PAC V11 C,31,42,22.7621642843983,26.0828902116331,3.32072592723486,0.0470520662851965,0.145887969427888,PAC,A,11,PA18,V11,Temperature,29.3,28.45,0.8500000000000014,28.815,0.012780992901723812,-17.54019303,-149.900068
PAC V11 C,31,42,22.7621642843983,26.0828902116331,3.32072592723486,0.0470520662851965,0.145887969427888,PAC,A,11,PA18,V11,TA,2385.505837,2316.6125,68.89333699999997,2345.01406875,0.012362114774365506,-17.54019303,-149.900068
PAC V11 C,31,42,22.7621642843983,26.0828902116331,3.32072592723486,0.0470520662851965,0.145887969427888,PAC,A,11,PA18,V11,NN_umolL,0.540719787,0.122511503,0.418208284,0.312372656,0.6322755272779434,-17.54019303,-149.900068
PAC V11 C,31,42,22.7621642843983,26.0828902116331,3.32072592723486,0.0470520662851965,0.145887969427888,PAC,A,11,PA18,V11,Silicate_umolL,3.202180346,0.977081198,2.225099148,1.5618229945,0.7006176301404184,-17.54019303,-149.900068
PAC V11 C,31,42,22.7621642843983,26.0828902116331,3.32072592723486,0.0470520662851965,0.145887969427888,PAC,A,11,PA18,V11,Ammonia_umolL,0.294148198,0.092888905,0.20125929300000003,0.19729891375,0.4478083834642356,-17.54019303,-149.900068
PAC V11 C,31,42,22.7621642843983,26.0828902116331,3.32072592723486,0.0470520662851965,0.145887969427888,PAC,A,11,PA18,V11,Phosphate_umolL,0.173538235,0.130612012,0.04292622300000001,0.15512636575,0.1185467775445808,-17.54019303,-149.900068
PAC V12 A,32,28,25.0435436457484,25.9197203008989,0.876176655150477,0.019230982837624,0.0349861292612726,PAC,C,12,PA21,V12,Salinity,36.63,36.5,0.13000000000000256,36.5775,0.0015201355403014212,-17.54030996,-149.900112
PAC V12 A,32,28,25.0435436457484,25.9197203008989,0.876176655150477,0.019230982837624,0.0349861292612726,PAC,C,12,PA21,V12,pH,8.04805275096319,7.94470926351412,0.10334348744907018,7.986819395236072,0.005890346177086344,-17.54030996,-149.900112
PAC V12 A,32,28,25.0435436457484,25.9197203008989,0.876176655150477,0.019230982837624,0.0349861292612726,PAC,C,12,PA21,V12,Temperature,29.38,28.48,0.8999999999999986,28.865,0.013187504805594498,-17.54030996,-149.900112
PAC V12 A,32,28,25.0435436457484,25.9197203008989,0.876176655150477,0.019230982837624,0.0349861292612726,PAC,C,12,PA21,V12,TA,2356.102916,2319.751901,36.35101499999973,2336.702701,0.006515383239228372,-17.54030996,-149.900112
PAC V12 A,32,28,25.0435436457484,25.9197203008989,0.876176655150477,0.019230982837624,0.0349861292612726,PAC,C,12,PA21,V12,NN_umolL,0.25716736,0.111785903,0.145381457,0.162079054,0.4082288840290883,-17.54030996,-149.900112
PAC V12 A,32,28,25.0435436457484,25.9197203008989,0.876176655150477,0.019230982837624,0.0349861292612726,PAC,C,12,PA21,V12,Silicate_umolL,1.077105098,0.909244919,0.16786017900000005,0.96341011075,0.07980300662149031,-17.54030996,-149.900112
PAC V12 A,32,28,25.0435436457484,25.9197203008989,0.876176655150477,0.019230982837624,0.0349861292612726,PAC,C,12,PA21,V12,Ammonia_umolL,0.236962716,0.125171999,0.11179071699999998,0.19540873225,0.24996545154671165,-17.54030996,-149.900112
PAC V12 A,32,28,25.0435436457484,25.9197203008989,0.876176655150477,0.019230982837624,0.0349861292612726,PAC,C,12,PA21,V12,Phosphate_umolL,0.163143128,0.131215299,0.03192782899999999,0.14585662175,0.0925238184362078,-17.54030996,-149.900112
PAC V12 B,33,29,23.0096483622394,23.9149470693689,0.905298707129482,0.0193940991795357,0.0393443086516327,PAC,B,12,PA21,V12,Salinity,36.63,36.5,0.13000000000000256,36.5775,0.0015201355403014212,-17.54030996,-149.900112
PAC V12 B,33,29,23.0096483622394,23.9149470693689,0.905298707129482,0.0193940991795357,0.0393443086516327,PAC,B,12,PA21,V12,pH,8.04805275096319,7.94470926351412,0.10334348744907018,7.986819395236072,0.005890346177086344,-17.54030996,-149.900112
PAC V12 B,33,29,23.0096483622394,23.9149470693689,0.905298707129482,0.0193940991795357,0.0393443086516327,PAC,B,12,PA21,V12,Temperature,29.38,28.48,0.8999999999999986,28.865,0.013187504805594498,-17.54030996,-149.900112
PAC V12 B,33,29,23.0096483622394,23.9149470693689,0.905298707129482,0.0193940991795357,0.0393443086516327,PAC,B,12,PA21,V12,TA,2356.102916,2319.751901,36.35101499999973,2336.702701,0.006515383239228372,-17.54030996,-149.900112
PAC V12 B,33,29,23.0096483622394,23.9149470693689,0.905298707129482,0.0193940991795357,0.0393443086516327,PAC,B,12,PA21,V12,NN_umolL,0.25716736,0.111785903,0.145381457,0.162079054,0.4082288840290883,-17.54030996,-149.900112
PAC V12 B,33,29,23.0096483622394,23.9149470693689,0.905298707129482,0.0193940991795357,0.0393443086516327,PAC,B,12,PA21,V12,Silicate_umolL,1.077105098,0.909244919,0.16786017900000005,0.96341011075,0.07980300662149031,-17.54030996,-149.900112
PAC V12 B,33,29,23.0096483622394,23.9149470693689,0.905298707129482,0.0193940991795357,0.0393443086516327,PAC,B,12,PA21,V12,Ammonia_umolL,0.236962716,0.125171999,0.11179071699999998,0.19540873225,0.24996545154671165,-17.54030996,-149.900112
PAC V12 B,33,29,23.0096483622394,23.9149470693689,0.905298707129482,0.0193940991795357,0.0393443086516327,PAC,B,12,PA21,V12,Phosphate_umolL,0.163143128,0.131215299,0.03192782899999999,0.14585662175,0.0925238184362078,-17.54030996,-149.900112
PAC V12 C,34,30,23.8493493812777,26.6648004156891,2.81545103441142,0.0486963411541384,0.118051481799399,PAC,A,12,PA21,V12,Salinity,36.63,36.5,0.13000000000000256,36.5775,0.0015201355403014212,-17.54030996,-149.900112
PAC V12 C,34,30,23.8493493812777,26.6648004156891,2.81545103441142,0.0486963411541384,0.118051481799399,PAC,A,12,PA21,V12,pH,8.04805275096319,7.94470926351412,0.10334348744907018,7.986819395236072,0.005890346177086344,-17.54030996,-149.900112
PAC V12 C,34,30,23.8493493812777,26.6648004156891,2.81545103441142,0.0486963411541384,0.118051481799399,PAC,A,12,PA21,V12,Temperature,29.38,28.48,0.8999999999999986,28.865,0.013187504805594498,-17.54030996,-149.900112
PAC V12 C,34,30,23.8493493812777,26.6648004156891,2.81545103441142,0.0486963411541384,0.118051481799399,PAC,A,12,PA21,V12,TA,2356.102916,2319.751901,36.35101499999973,2336.702701,0.006515383239228372,-17.54030996,-149.900112
PAC V12 C,34,30,23.8493493812777,26.6648004156891,2.81545103441142,0.0486963411541384,0.118051481799399,PAC,A,12,PA21,V12,NN_umolL,0.25716736,0.111785903,0.145381457,0.162079054,0.4082288840290883,-17.54030996,-149.900112
PAC V12 C,34,30,23.8493493812777,26.6648004156891,2.81545103441142,0.0486963411541384,0.118051481799399,PAC,A,12,PA21,V12,Silicate_umolL,1.077105098,0.909244919,0.16786017900000005,0.96341011075,0.07980300662149031,-17.54030996,-149.900112
PAC V12 C,34,30,23.8493493812777,26.6648004156891,2.81545103441142,0.0486963411541384,0.118051481799399,PAC,A,12,PA21,V12,Ammonia_umolL,0.236962716,0.125171999,0.11179071699999998,0.19540873225,0.24996545154671165,-17.54030996,-149.900112
PAC V12 C,34,30,23.8493493812777,26.6648004156891,2.81545103441142,0.0486963411541384,0.118051481799399,PAC,A,12,PA21,V12,Phosphate_umolL,0.163143128,0.131215299,0.03192782899999999,0.14585662175,0.0925238184362078,-17.54030996,-149.900112
PAC V13 A,35,54,21.086656504416,24.1027751830688,3.0161186786528,0.0426740324390928,0.143034467224387,PAC,A,13,PA13,V13,Salinity,36.6,36.38,0.2199999999999989,36.5325,0.0028567206741856614,-17.540749,-149.899133
PAC V13 A,35,54,21.086656504416,24.1027751830688,3.0161186786528,0.0426740324390928,0.143034467224387,PAC,A,13,PA13,V13,pH,8.034910979849021,7.932415829182265,0.10249515066675664,7.974779431238349,0.00616655591222137,-17.540749,-149.899133
PAC V13 A,35,54,21.086656504416,24.1027751830688,3.0161186786528,0.0426740324390928,0.143034467224387,PAC,A,13,PA13,V13,Temperature,29.43,28.56,0.870000000000001,28.975,0.01345692909566586,-17.540749,-149.899133
PAC V13 A,35,54,21.086656504416,24.1027751830688,3.0161186786528,0.0426740324390928,0.143034467224387,PAC,A,13,PA13,V13,TA,2350.382849,2320.632545,29.750304000000146,2334.69966275,0.005462850034908242,-17.540749,-149.899133
PAC V13 A,35,54,21.086656504416,24.1027751830688,3.0161186786528,0.0426740324390928,0.143034467224387,PAC,A,13,PA13,V13,NN_umolL,0.34603662,0.125666091,0.220370529,0.23977205825,0.4057655749085169,-17.540749,-149.899133
PAC V13 A,35,54,21.086656504416,24.1027751830688,3.0161186786528,0.0426740324390928,0.143034467224387,PAC,A,13,PA13,V13,Silicate_umolL,1.410056627,1.170206929,0.239849698,1.2980921575,0.08289427928213756,-17.540749,-149.899133
PAC V13 A,35,54,21.086656504416,24.1027751830688,3.0161186786528,0.0426740324390928,0.143034467224387,PAC,A,13,PA13,V13,Ammonia_umolL,1.689881996,0.132612713,1.557269283,0.5913716904999999,1.2439674093837934,-17.540749,-149.899133
PAC V13 A,35,54,21.086656504416,24.1027751830688,3.0161186786528,0.0426740324390928,0.143034467224387,PAC,A,13,PA13,V13,Phosphate_umolL,0.164488923,0.134742211,0.02974671200000001,0.15119339575,0.08518553415083574,-17.540749,-149.899133
PAC V13 B,36,53,18.9146582534191,20.385922966937,1.47126471351792,0.0285722081375538,0.0777843666962348,PAC,B,13,PA13,V13,Salinity,36.6,36.38,0.2199999999999989,36.5325,0.0028567206741856614,-17.540749,-149.899133
PAC V13 B,36,53,18.9146582534191,20.385922966937,1.47126471351792,0.0285722081375538,0.0777843666962348,PAC,B,13,PA13,V13,pH,8.034910979849021,7.932415829182265,0.10249515066675664,7.974779431238349,0.00616655591222137,-17.540749,-149.899133
PAC V13 B,36,53,18.9146582534191,20.385922966937,1.47126471351792,0.0285722081375538,0.0777843666962348,PAC,B,13,PA13,V13,Temperature,29.43,28.56,0.870000000000001,28.975,0.01345692909566586,-17.540749,-149.899133
PAC V13 B,36,53,18.9146582534191,20.385922966937,1.47126471351792,0.0285722081375538,0.0777843666962348,PAC,B,13,PA13,V13,TA,2350.382849,2320.632545,29.750304000000146,2334.69966275,0.005462850034908242,-17.540749,-149.899133
PAC V13 B,36,53,18.9146582534191,20.385922966937,1.47126471351792,0.0285722081375538,0.0777843666962348,PAC,B,13,PA13,V13,NN_umolL,0.34603662,0.125666091,0.220370529,0.23977205825,0.4057655749085169,-17.540749,-149.899133
PAC V13 B,36,53,18.9146582534191,20.385922966937,1.47126471351792,0.0285722081375538,0.0777843666962348,PAC,B,13,PA13,V13,Silicate_umolL,1.410056627,1.170206929,0.239849698,1.2980921575,0.08289427928213756,-17.540749,-149.899133
PAC V13 B,36,53,18.9146582534191,20.385922966937,1.47126471351792,0.0285722081375538,0.0777843666962348,PAC,B,13,PA13,V13,Ammonia_umolL,1.689881996,0.132612713,1.557269283,0.5913716904999999,1.2439674093837934,-17.540749,-149.899133
PAC V13 B,36,53,18.9146582534191,20.385922966937,1.47126471351792,0.0285722081375538,0.0777843666962348,PAC,B,13,PA13,V13,Phosphate_umolL,0.164488923,0.134742211,0.02974671200000001,0.15119339575,0.08518553415083574,-17.540749,-149.899133
PAC V13 C,37,52,20.2819603915555,21.7069671996435,1.42500680808803,0.03033995077687,0.070259816140916,PAC,C,13,PA13,V13,Salinity,36.6,36.38,0.2199999999999989,36.5325,0.0028567206741856614,-17.540749,-149.899133
PAC V13 C,37,52,20.2819603915555,21.7069671996435,1.42500680808803,0.03033995077687,0.070259816140916,PAC,C,13,PA13,V13,pH,8.034910979849021,7.932415829182265,0.10249515066675664,7.974779431238349,0.00616655591222137,-17.540749,-149.899133
PAC V13 C,37,52,20.2819603915555,21.7069671996435,1.42500680808803,0.03033995077687,0.070259816140916,PAC,C,13,PA13,V13,Temperature,29.43,28.56,0.870000000000001,28.975,0.01345692909566586,-17.540749,-149.899133
PAC V13 C,37,52,20.2819603915555,21.7069671996435,1.42500680808803,0.03033995077687,0.070259816140916,PAC,C,13,PA13,V13,TA,2350.382849,2320.632545,29.750304000000146,2334.69966275,0.005462850034908242,-17.540749,-149.899133
PAC V13 C,37,52,20.2819603915555,21.7069671996435,1.42500680808803,0.03033995077687,0.070259816140916,PAC,C,13,PA13,V13,NN_umolL,0.34603662,0.125666091,0.220370529,0.23977205825,0.4057655749085169,-17.540749,-149.899133
PAC V13 C,37,52,20.2819603915555,21.7069671996435,1.42500680808803,0.03033995077687,0.070259816140916,PAC,C,13,PA13,V13,Silicate_umolL,1.410056627,1.170206929,0.239849698,1.2980921575,0.08289427928213756,-17.540749,-149.899133
PAC V13 C,37,52,20.2819603915555,21.7069671996435,1.42500680808803,0.03033995077687,0.070259816140916,PAC,C,13,PA13,V13,Ammonia_umolL,1.689881996,0.132612713,1.557269283,0.5913716904999999,1.2439674093837934,-17.540749,-149.899133
PAC V13 C,37,52,20.2819603915555,21.7069671996435,1.42500680808803,0.03033995077687,0.070259816140916,PAC,C,13,PA13,V13,Phosphate_umolL,0.164488923,0.134742211,0.02974671200000001,0.15119339575,0.08518553415083574,-17.540749,-149.899133
PAC V14 A,38,46,21.5283810949126,26.4244885930617,4.89610749814906,0.050585862534584,0.227425716618611,PAC,C,14,PA18,V14,Salinity,36.57,36.47,0.10000000000000142,36.5125,0.0011484419149067023,-17.54039696,-149.899396
PAC V14 A,38,46,21.5283810949126,26.4244885930617,4.89610749814906,0.050585862534584,0.227425716618611,PAC,C,14,PA18,V14,pH,8.015504621165217,7.915014660600744,0.1004899605644729,7.971830465974693,0.006463368975985726,-17.54039696,-149.899396
PAC V14 A,38,46,21.5283810949126,26.4244885930617,4.89610749814906,0.050585862534584,0.227425716618611,PAC,C,14,PA18,V14,Temperature,29.4,28.53,0.8699999999999974,28.915,0.014238415251764718,-17.54039696,-149.899396
PAC V14 A,38,46,21.5283810949126,26.4244885930617,4.89610749814906,0.050585862534584,0.227425716618611,PAC,C,14,PA18,V14,TA,2354.98,2322.19,32.789999999999964,2333.84,0.006278748078681895,-17.54039696,-149.899396
PAC V14 A,38,46,21.5283810949126,26.4244885930617,4.89610749814906,0.050585862534584,0.227425716618611,PAC,C,14,PA18,V14,NN_umolL,0.279610003,0.174607276,0.105002727,0.20405761175,0.2472782059208838,-17.54039696,-149.899396
PAC V14 A,38,46,21.5283810949126,26.4244885930617,4.89610749814906,0.050585862534584,0.227425716618611,PAC,C,14,PA18,V14,Silicate_umolL,3.467295597,2.041695443,1.425600154,2.9075597755,0.20999896279266653,-17.54039696,-149.899396
PAC V14 A,38,46,21.5283810949126,26.4244885930617,4.89610749814906,0.050585862534584,0.227425716618611,PAC,C,14,PA18,V14,Ammonia_umolL,0.272426115,0.223881462,0.04854465300000002,0.24225822325,0.08650194643266797,-17.54039696,-149.899396
PAC V14 A,38,46,21.5283810949126,26.4244885930617,4.89610749814906,0.050585862534584,0.227425716618611,PAC,C,14,PA18,V14,Phosphate_umolL,0.163235941,0.143002608,0.020233332999999992,0.1533397065,0.05561189955377269,-17.54039696,-149.899396
PAC V14 B,39,47,20.1004683118409,24.2033672643947,4.10289895255376,0.051308389304004,0.204119570196123,PAC,B,14,PA18,V14,Salinity,36.57,36.47,0.10000000000000142,36.5125,0.0011484419149067023,-17.54039696,-149.899396
PAC V14 B,39,47,20.1004683118409,24.2033672643947,4.10289895255376,0.051308389304004,0.204119570196123,PAC,B,14,PA18,V14,pH,8.015504621165217,7.915014660600744,0.1004899605644729,7.971830465974693,0.006463368975985726,-17.54039696,-149.899396
PAC V14 B,39,47,20.1004683118409,24.2033672643947,4.10289895255376,0.051308389304004,0.204119570196123,PAC,B,14,PA18,V14,Temperature,29.4,28.53,0.8699999999999974,28.915,0.014238415251764718,-17.54039696,-149.899396
PAC V14 B,39,47,20.1004683118409,24.2033672643947,4.10289895255376,0.051308389304004,0.204119570196123,PAC,B,14,PA18,V14,TA,2354.98,2322.19,32.789999999999964,2333.84,0.006278748078681895,-17.54039696,-149.899396
PAC V14 B,39,47,20.1004683118409,24.2033672643947,4.10289895255376,0.051308389304004,0.204119570196123,PAC,B,14,PA18,V14,NN_umolL,0.279610003,0.174607276,0.105002727,0.20405761175,0.2472782059208838,-17.54039696,-149.899396
PAC V14 B,39,47,20.1004683118409,24.2033672643947,4.10289895255376,0.051308389304004,0.204119570196123,PAC,B,14,PA18,V14,Silicate_umolL,3.467295597,2.041695443,1.425600154,2.9075597755,0.20999896279266653,-17.54039696,-149.899396
PAC V14 B,39,47,20.1004683118409,24.2033672643947,4.10289895255376,0.051308389304004,0.204119570196123,PAC,B,14,PA18,V14,Ammonia_umolL,0.272426115,0.223881462,0.04854465300000002,0.24225822325,0.08650194643266797,-17.54039696,-149.899396
PAC V14 B,39,47,20.1004683118409,24.2033672643947,4.10289895255376,0.051308389304004,0.204119570196123,PAC,B,14,PA18,V14,Phosphate_umolL,0.163235941,0.143002608,0.020233332999999992,0.1533397065,0.05561189955377269,-17.54039696,-149.899396
PAC V14 C,40,48,22.0367529889735,26.0369463989347,4.00019340996122,0.0472615769901268,0.181523721392294,PAC,A,14,PA18,V14,Salinity,36.57,36.47,0.10000000000000142,36.5125,0.0011484419149067023,-17.54039696,-149.899396
PAC V14 C,40,48,22.0367529889735,26.0369463989347,4.00019340996122,0.0472615769901268,0.181523721392294,PAC,A,14,PA18,V14,pH,8.015504621165217,7.915014660600744,0.1004899605644729,7.971830465974693,0.006463368975985726,-17.54039696,-149.899396
PAC V14 C,40,48,22.0367529889735,26.0369463989347,4.00019340996122,0.0472615769901268,0.181523721392294,PAC,A,14,PA18,V14,Temperature,29.4,28.53,0.8699999999999974,28.915,0.014238415251764718,-17.54039696,-149.899396
PAC V14 C,40,48,22.0367529889735,26.0369463989347,4.00019340996122,0.0472615769901268,0.181523721392294,PAC,A,14,PA18,V14,TA,2354.98,2322.19,32.789999999999964,2333.84,0.006278748078681895,-17.54039696,-149.899396
PAC V14 C,40,48,22.0367529889735,26.0369463989347,4.00019340996122,0.0472615769901268,0.181523721392294,PAC,A,14,PA18,V14,NN_umolL,0.279610003,0.174607276,0.105002727,0.20405761175,0.2472782059208838,-17.54039696,-149.899396
PAC V14 C,40,48,22.0367529889735,26.0369463989347,4.00019340996122,0.0472615769901268,0.181523721392294,PAC,A,14,PA18,V14,Silicate_umolL,3.467295597,2.041695443,1.425600154,2.9075597755,0.20999896279266653,-17.54039696,-149.899396
PAC V14 C,40,48,22.0367529889735,26.0369463989347,4.00019340996122,0.0472615769901268,0.181523721392294,PAC,A,14,PA18,V14,Ammonia_umolL,0.272426115,0.223881462,0.04854465300000002,0.24225822325,0.08650194643266797,-17.54039696,-149.899396
PAC V14 C,40,48,22.0367529889735,26.0369463989347,4.00019340996122,0.0472615769901268,0.181523721392294,PAC,A,14,PA18,V14,Phosphate_umolL,0.163235941,0.143002608,0.020233332999999992,0.1533397065,0.05561189955377269,-17.54039696,-149.899396
PAC V15 A,41,25,21.7197463563871,24.191074901095,2.47132854470786,0.0323825478874063,0.113782569287745,PAC,C,15,PA21,V15,Salinity,36.59,36.38,0.21000000000000085,36.5275,0.0027136031211551417,-17.54014299,-149.900183
PAC V15 A,41,25,21.7197463563871,24.191074901095,2.47132854470786,0.0323825478874063,0.113782569287745,PAC,C,15,PA21,V15,pH,8.036101701175365,7.937086860496725,0.09901484067863996,7.976350365351702,0.005933978340637073,-17.54014299,-149.900183
PAC V15 A,41,25,21.7197463563871,24.191074901095,2.47132854470786,0.0323825478874063,0.113782569287745,PAC,C,15,PA21,V15,Temperature,29.4,28.51,0.889999999999997,28.9,0.01324254801179489,-17.54014299,-149.900183
PAC V15 A,41,25,21.7197463563871,24.191074901095,2.47132854470786,0.0323825478874063,0.113782569287745,PAC,C,15,PA21,V15,TA,2352.742306,2325.725545,27.016761000000315,2335.6039275,0.005430609251748703,-17.54014299,-149.900183
PAC V15 A,41,25,21.7197463563871,24.191074901095,2.47132854470786,0.0323825478874063,0.113782569287745,PAC,C,15,PA21,V15,NN_umolL,0.529273138,0.1682981,0.360975038,0.30326941575,0.51947681174026,-17.54014299,-149.900183
PAC V15 A,41,25,21.7197463563871,24.191074901095,2.47132854470786,0.0323825478874063,0.113782569287745,PAC,C,15,PA21,V15,Silicate_umolL,4.175077174,0.984003267,3.1910739070000003,1.95369863775,0.772234149528157,-17.54014299,-149.900183
PAC V15 A,41,25,21.7197463563871,24.191074901095,2.47132854470786,0.0323825478874063,0.113782569287745,PAC,C,15,PA21,V15,Ammonia_umolL,1.451119107,0.180377291,1.270741816,0.51705456575,1.2054253008992388,-17.54014299,-149.900183
PAC V15 A,41,25,21.7197463563871,24.191074901095,2.47132854470786,0.0323825478874063,0.113782569287745,PAC,C,15,PA21,V15,Phosphate_umolL,0.179246262,0.148246568,0.030999693999999994,0.162284603,0.08484084789211134,-17.54014299,-149.900183
PAC V15 B,42,26,24.8970534499105,30.1678406665943,5.27078721668381,0.0502877347040194,0.211703253450772,PAC,B,15,PA21,V15,Salinity,36.59,36.38,0.21000000000000085,36.5275,0.0027136031211551417,-17.54014299,-149.900183
PAC V15 B,42,26,24.8970534499105,30.1678406665943,5.27078721668381,0.0502877347040194,0.211703253450772,PAC,B,15,PA21,V15,pH,8.036101701175365,7.937086860496725,0.09901484067863996,7.976350365351702,0.005933978340637073,-17.54014299,-149.900183
PAC V15 B,42,26,24.8970534499105,30.1678406665943,5.27078721668381,0.0502877347040194,0.211703253450772,PAC,B,15,PA21,V15,Temperature,29.4,28.51,0.889999999999997,28.9,0.01324254801179489,-17.54014299,-149.900183
PAC V15 B,42,26,24.8970534499105,30.1678406665943,5.27078721668381,0.0502877347040194,0.211703253450772,PAC,B,15,PA21,V15,TA,2352.742306,2325.725545,27.016761000000315,2335.6039275,0.005430609251748703,-17.54014299,-149.900183
PAC V15 B,42,26,24.8970534499105,30.1678406665943,5.27078721668381,0.0502877347040194,0.211703253450772,PAC,B,15,PA21,V15,NN_umolL,0.529273138,0.1682981,0.360975038,0.30326941575,0.51947681174026,-17.54014299,-149.900183
PAC V15 B,42,26,24.8970534499105,30.1678406665943,5.27078721668381,0.0502877347040194,0.211703253450772,PAC,B,15,PA21,V15,Silicate_umolL,4.175077174,0.984003267,3.1910739070000003,1.95369863775,0.772234149528157,-17.54014299,-149.900183
PAC V15 B,42,26,24.8970534499105,30.1678406665943,5.27078721668381,0.0502877347040194,0.211703253450772,PAC,B,15,PA21,V15,Ammonia_umolL,1.451119107,0.180377291,1.270741816,0.51705456575,1.2054253008992388,-17.54014299,-149.900183
PAC V15 B,42,26,24.8970534499105,30.1678406665943,5.27078721668381,0.0502877347040194,0.211703253450772,PAC,B,15,PA21,V15,Phosphate_umolL,0.179246262,0.148246568,0.030999693999999994,0.162284603,0.08484084789211134,-17.54014299,-149.900183
PAC V15 C,43,27,23.0955745500152,27.8993098387753,4.80373528876012,0.0435636137152788,0.207993755615703,PAC,A,15,PA21,V15,Salinity,36.59,36.38,0.21000000000000085,36.5275,0.0027136031211551417,-17.54014299,-149.900183
PAC V15 C,43,27,23.0955745500152,27.8993098387753,4.80373528876012,0.0435636137152788,0.207993755615703,PAC,A,15,PA21,V15,pH,8.036101701175365,7.937086860496725,0.09901484067863996,7.976350365351702,0.005933978340637073,-17.54014299,-149.900183
PAC V15 C,43,27,23.0955745500152,27.8993098387753,4.80373528876012,0.0435636137152788,0.207993755615703,PAC,A,15,PA21,V15,Temperature,29.4,28.51,0.889999999999997,28.9,0.01324254801179489,-17.54014299,-149.900183
PAC V15 C,43,27,23.0955745500152,27.8993098387753,4.80373528876012,0.0435636137152788,0.207993755615703,PAC,A,15,PA21,V15,TA,2352.742306,2325.725545,27.016761000000315,2335.6039275,0.005430609251748703,-17.54014299,-149.900183
PAC V15 C,43,27,23.0955745500152,27.8993098387753,4.80373528876012,0.0435636137152788,0.207993755615703,PAC,A,15,PA21,V15,NN_umolL,0.529273138,0.1682981,0.360975038,0.30326941575,0.51947681174026,-17.54014299,-149.900183
PAC V15 C,43,27,23.0955745500152,27.8993098387753,4.80373528876012,0.0435636137152788,0.207993755615703,PAC,A,15,PA21,V15,Silicate_umolL,4.175077174,0.984003267,3.1910739070000003,1.95369863775,0.772234149528157,-17.54014299,-149.900183
PAC V15 C,43,27,23.0955745500152,27.8993098387753,4.80373528876012,0.0435636137152788,0.207993755615703,PAC,A,15,PA21,V15,Ammonia_umolL,1.451119107,0.180377291,1.270741816,0.51705456575,1.2054253008992388,-17.54014299,-149.900183
PAC V15 C,43,27,23.0955745500152,27.8993098387753,4.80373528876012,0.0435636137152788,0.207993755615703,PAC,A,15,PA21,V15,Phosphate_umolL,0.179246262,0.148246568,0.030999693999999994,0.162284603,0.08484084789211134,-17.54014299,-149.900183
PAC V16 A,44,13,17.5046731668971,18.3997238951031,0.89505072820597,0.0173459308986189,0.051132101677773,PAC,C,16,PA11,V16,Salinity,36.64,36.55,0.09000000000000341,36.5975,0.0010314686024005702,-17.54029797,-149.900492
PAC V16 A,44,13,17.5046731668971,18.3997238951031,0.89505072820597,0.0173459308986189,0.051132101677773,PAC,C,16,PA11,V16,pH,8.052399017576992,7.951601105913203,0.10079791166378892,7.994609012936833,0.005544187957237637,-17.54029797,-149.900492
PAC V16 A,44,13,17.5046731668971,18.3997238951031,0.89505072820597,0.0173459308986189,0.051132101677773,PAC,C,16,PA11,V16,Temperature,29.36,28.58,0.7800000000000011,28.8675,0.0119109249134523,-17.54029797,-149.900492
PAC V16 A,44,13,17.5046731668971,18.3997238951031,0.89505072820597,0.0173459308986189,0.051132101677773,PAC,C,16,PA11,V16,TA,2350.500981,2329.885978,20.615003000000343,2339.30751,0.0040368765585537,-17.54029797,-149.900492
